id,title,company,location,salary_min,salary_max,created,category,description,salary_avg
5637670295,Forward Deployed Engineer - Sydney,Aircall,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Forward Deployed Engineer - Sydney role with Aircall based in Sydney, NSW, AU  Aircall  Role Seniority - mid level More about the Forward Deployed Engineer - Sydney role at Aircall Aircall is a unicorn AI-powered customer communications platform used by 22,000 companies worldwide to drive revenue, faster resolutions, and scale. We’re redefining what a customer communications platform can be—by combining voice, SMS, WhatsApp, and AI into one seamless workspace. Our momentum comes from …",0.0
5637170618,Platform Integration and Test Engineer,Anduril Industries,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Platform Integration and Test Engineer role with Anduril Industries based in Sydney, NSW, AU  Anduril Industries  Role Seniority - mid level, senior More about the Platform Integration and Test Engineer role at Anduril Industries Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the def…",0.0
5637442343,Senior Technical Support Engineer,NICE,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Technical Support Engineer role with NICE based in Sydney, NSW, AU  NICE  Role Seniority - senior More about the Senior Technical Support Engineer role at NICE At NiCE, we don’t limit our challenges. We challenge our limits. Always. We’re ambitious. We’re game changers. And we play to win. We set the highest standards and execute beyond them. And if you’re like us, we can offer you the ultimate career opportunity that will light a fire within you. Australian citizenship is requ…",0.0
5637657035,IT Onsite Engineer - Sydney,Hemmersbach,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a IT Onsite Engineer - Sydney role with Hemmersbach based in Sydney, NSW, AU  Hemmersbach  Role Seniority - mid level More about the IT Onsite Engineer - Sydney role at Hemmersbach Your skills 18 months of IT experience (or equivalent)Ability to build relationshipsExcellent time management skillExperience in OS, Apps and H/W installation and troubleshooting depending on project productsMobile Devices and Networking Your tasks As IT Support Engineer, you will be providing 2nd line onsite…",0.0
5637277793,Tendering Engineer - One Solution,Schneider Electric,"North Ryde, Ryde Area",,,2026-02-20,Engineering Jobs,"This is a Tendering Engineer - One Solution role with Schneider Electric based in Macquarie Park, NSW, AU  Schneider Electric  Role Seniority - mid level More about the Tendering Engineer - One Solution role at Schneider Electric Location: Brisbane (preferred) | Sydney | Hybrid working arrangement Do you dream of working for a company driven by meaningful purpose and delivering solutions that shape the future of energy? In 2026, our work matters more than ever. As Australia continues to invest …",0.0
5637670183,Sr. Systems Development Engineer,Amazon,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Sr. Systems Development Engineer role with Amazon based in Sydney, NSW, AU  Amazon  Role Seniority - senior More about the Sr. Systems Development Engineer role at Amazon - Do you love decomposing problems to develop products that impact millions of people around the world? - Would you enjoy identifying, defining, and building software solutions that revolutionize how businesses operate? AWS Utility Computing (UC) provides product innovations — from foundational services such as Amazo…",0.0
5637268940,Intermediate/Senior Cybersecurity Engineer,Datacom,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Intermediate/Senior Cybersecurity Engineer role with Datacom based in Sydney, NSW, AU  Datacom  Role Seniority - mid level More about the Intermediate/Senior Cybersecurity Engineer role at Datacom Description Recruiting now for a Jan/Feb 2026 Start Our Why Datacom works with organisations and communities across Australia and New Zealand to make a difference in people’s lives and help organisations use the power of technology to innovate and grow. About The Role (your Why) Our Cyber De…",0.0
5637249694,Software Engineer (Mid Level),Lendi Group,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer (Mid Level) role with Lendi Group based in Sydney, NSW, AU  Lendi Group  Role Seniority - mid level More about the Software Engineer (Mid Level) role at Lendi Group Company Description Lendi Group is a market-leading digital platform business focused on transforming the home loan industry. It operates the country’s 1 retail mortgage broker – the iconic Aussie Home Loans franchise – and the Australia’s 1 digital mortgage brand, Lendi. Together, with its national netwo…",0.0
5637277826,Senior Mechanical Commissioning Engineer,Parklife Metro,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Senior Mechanical Commissioning Engineer role with Parklife Metro based in Sydney, NSW, AU  Parklife Metro  Role Seniority - senior More about the Senior Mechanical Commissioning Engineer role at Parklife Metro Shape the Future of Western Sydney Parklife Metro Has Been Awarded The Sydney Metro SSTOM Package, a $5 Billion Public-Private Partnership (PPP) Project That Will Transform Western Sydney. This Major Infrastructure Package Includes Six brand-new metro stations from St Marys to …",0.0
5637348138,Azure DevOps engineer with YAML,XPT Software,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Azure DevOps engineer with YAML role with XPT Software based in Sydney, NSW, AU  XPT Software  Role Seniority - mid level More about the Azure DevOps engineer with YAML role at XPT Software Role Overview We are seeking a hands-on DevOps Engineer to join our team and act as a bridge between our application developers and our infrastructure. Your primary mission will be to accelerate the software delivery lifecycle by helping application teams onboard their applications onto our standar…",0.0
5637277886,Software Engineer (Mid-Level),Prospa,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer (Mid-Level) role with Prospa based in Sydney, NSW, AU  Prospa  Role Seniority - mid level More about the Software Engineer (Mid-Level) role at Prospa At Prospa, we exist to unleash the potential of small business. We are building the future of small business and simplifying cashflow by building a leading platform that helps customers make payments, fund growth and reduce admin. Join us! The role As a Full Stack Engineer, you’ll play a key role in building the technol…",0.0
5637191164,Staff Detection and Response Engineer,Heidi Health,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Staff Detection and Response Engineer role with Heidi Health based in Sydney, NSW, AU  Heidi Health  Role Seniority - senior, director More about the Staff Detection and Response Engineer role at Heidi Health Who We Are Healthcare needs a better rhythm: one that keeps care continuous and deeply human. Heidi is building an AI Care Partner that works alongside clinicians to make that possible. We’re a team of doctors, engineers, designers, researchers, and creatives building tools that …",0.0
5637249700,Senior Machine Learning Engineer,MYOB,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Machine Learning Engineer role with MYOB based in Sydney, NSW, AU  MYOB  Role Seniority - senior More about the Senior Machine Learning Engineer role at MYOB We’re a leading business management solution with a core purpose: helping more businesses in Australia and New Zealand start, survive and succeed. At MYOB, we believe what’s good for one business is good for all business—and for all of us. Whether you support them, work for them, or dream of building your own, when busines…",0.0
5640863806,"Systems Engineer, Region Services",Amazon,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Systems Engineer, Region Services role with Amazon based in Sydney, NSW, AU  Amazon  Role Seniority - mid level, senior More about the Systems Engineer, Region Services role at Amazon Our Region Services team redefines the way AWS designs, builds, and operates AWS regions to enable new AWS Cloud Infrastructure and Services offerings to customers across every industry and of every size, including start-ups, enterprises, and public sector organizations. We are actively seeking experienc…",0.0
5637347950,Red Hat OpenShift Engineer,Accenture,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Red Hat OpenShift Engineer role with Accenture based in Barangaroo, NSW, AU  Accenture  Role Seniority - mid level More about the Red Hat OpenShift Engineer role at Accenture We are seeking a skilled and motivated Red Hat OpenShift Engineer to design, build, and maintain OpenShift clusters on-premises within a private cloud infrastructure. The ideal candidate will have deep expertise in container orchestration, infrastructure automation, and enterprise-grade OpenShift deployments. Thi…",0.0
5637296866,Head of Engineering - Financial Services,REA Group,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Head of Engineering - Financial Services role with REA Group based in Sydney, NSW, AU  REA Group  Role Seniority - senior More about the Head of Engineering - Financial Services role at REA Group Join an organisation with a thriving culture centred around high performance and care We're REA With bold and ambitious goals, REA Group is changing the way the world experiences property. No matter where you're at on your property journey, we're here to help with every step - whether that's …",0.0
5637152727,Lead Site Reliability Engineer,Quantium,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Lead Site Reliability Engineer role with Quantium based in Sydney, NSW, AU  Quantium  Role Seniority - senior More about the Lead Site Reliability Engineer role at Quantium Job Type: Permanent - Full Time Location: Sydney Job Category: Engineering Quantium is a global leader in data science and artificial intelligence, at the forefront of the AI revolution transforming business worldwide. Since 2002, we have grown into an international team of over 1,200 AI and data specialists across…",0.0
5637761237,Staff Cloud Platform Engineer,Q-CTRL,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Staff Cloud Platform Engineer role with Q-CTRL based in Sydney, NSW, AU  Q-CTRL  Role Seniority - senior More about the Staff Cloud Platform Engineer role at Q-CTRL About the team At Q-CTRL, Quantum Computing Engineering is a global team of software engineers and infrastructure experts,combining deep technical expertise with a startup mindset to deliver real impact through software innovation. Our work is underpinned by robust standards, and by embracing the three virtues. Our team ex…",0.0
5637297136,Test Systems Engineering Manager,ResMed,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Test Systems Engineering Manager role with ResMed based in Sydney, NSW, AU  ResMed  Role Seniority - senior More about the Test Systems Engineering Manager role at ResMed The Systems Engineering Manager - Test Solutions provides people leadership within the Test Systems Engineering discipline, a specialization of Systems & Measurement Engineering – to enable delivery & sustaining of our New product introduction & Legacy Manufacturing test solutions. Candidates will demonstrate excelle…",0.0
5637150832,Software Engineering Team Lead,Freelancer.com,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineering Team Lead role with Freelancer.com based in Sydney, NSW, AU  Freelancer.com  Role Seniority - mid level More about the Software Engineering Team Lead role at Freelancer.com Are you an experienced software engineering team lead looking to take the next step in your career? Do you have a passion for leading and mentoring a team? If so, Escrow.com is seeking a talented software engineering team lead to join our dynamic and fast-paced environment! This won't be your t…",0.0
5637712282,Head of Engineering - Transmission Lines,UGL,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Head of Engineering - Transmission Lines role with UGL based in Sydney, NSW, AU  UGL  Role Seniority - senior More about the Head of Engineering - Transmission Lines role at UGL Lead the Future of Energy – Transmission Lines Head of Engineering Are you ready to play a pivotal role in Australia’s energy transition? UGL is seeking an energetic and visionary leader to head our industry-respected Transmission Lines Engineering Team. This is your opportunity to lead a team that designs and…",0.0
5637758962,Senior Software Engineer (AI),Eucalyptus,"New South Wales, Australia",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer (AI) role with Eucalyptus based in NSW, AU  Eucalyptus  Role Seniority - senior More about the Senior Software Engineer (AI) role at Eucalyptus Location of position: Sydney, Australia Employment Type: Full Time Healthcare is usually slow and boring. We believe in its potential to be exciting and entertaining. But changing the healthcare experience is hard – and we’re gonna need all the help we can get…! About Eucalyptus Eucalyptus (or 'Euc' for short) is an Au…",0.0
5643125798,Principal Software Engineering Manager,Microsoft,"The Rocks, Sydney",,,2026-02-24,IT Jobs,"This is a Principal Software Engineering Manager role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Principal Software Engineering Manager role at Microsoft Overview Are you passionate about building world-class, fast, scalable infrastructure for container workloads? Are you looking for an opportunity to enable and have great impact on how developers work on these workflows? If so, we have an exciting opportunity for you! With Azure's continued expan…",0.0
5637278210,"Senior Controls Engineer, Specialist",WSP in Australia,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Senior Controls Engineer, Specialist role with WSP in Australia based in Sydney, NSW, AU  WSP in Australia  Role Seniority - senior More about the Senior Controls Engineer, Specialist role at WSP in Australia What if you could do the kind of work the world needs? At WSP, you can access our global scale, contribute to landmark projects and connect with the brightest minds in your field to do the best work of your life. You can embrace your curiosity in a culture that celebrates new ide…",0.0
5637740367,"Senior IT Engineer, LRC",Airwallex,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior IT Engineer, LRC role with Airwallex based in Sydney, NSW, AU  Airwallex  Role Seniority - senior More about the Senior IT Engineer, LRC role at Airwallex About Airwallex Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 200,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrated solutions to man…",0.0
5637740162,Senior Systems/Commissioning Engineer,Kapsch Group,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Senior Systems/Commissioning Engineer role with Kapsch Group based in Sydney, NSW, AU  Kapsch Group  Role Seniority - senior More about the Senior Systems/Commissioning Engineer role at Kapsch Group We have an incredible and rare opportunity for an experienced Senior Systems/Commissioning Engineer to join our team on a full-time permanent basis. The successful candidate will manage complex and exciting projects at the cutting edge of technology in the transport industry space. Your Re…",0.0
5637235987,Mechanical MEP Site Engineer,Parklife Metro,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Mechanical MEP Site Engineer role with Parklife Metro based in Sydney, NSW, AU  Parklife Metro  Role Seniority - mid level More about the Mechanical MEP Site Engineer role at Parklife Metro Join a Landmark Metro Station Project Parklife Metro Has Been Awarded The Sydney Metro SSTOM Package, a $5 Billion Public-Private Partnership (PPP) Project That Will Transform Western Sydney. This Major Infrastructure Package Includes Six brand-new metro stations from St Marys to the new Aerotropol…",0.0
5637272238,Senior Software Engineer - Australia,Neara,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer - Australia role with Neara based in Sydney, NSW, AU  Neara  Role Seniority - senior More about the Senior Software Engineer - Australia role at Neara Imagine having the power to stress-test an entire power grid against a hurricane before the clouds even gather. That is the reality we are creating at Neara. We use advanced machine learning to create engineering-grade, physics enabled digital twins of electricity grids across four continents, this helps asset o…",0.0
5639215837,MEP Electrical Project Engineer,Parklife Metro,"The Rocks, Sydney",,,2026-02-21,Engineering Jobs,"This is a MEP Electrical Project Engineer role with Parklife Metro based in Sydney, NSW, AU  Parklife Metro  Role Seniority - mid level More about the MEP Electrical Project Engineer role at Parklife Metro About Us The Parklife Metro consortium, in partnership with the NSW Government, is delivering one of Western Sydney's most transformative infrastructure projects as part of the Sydney Metro - Western Sydney Airport line. Our consortium—featuring Plenary, RATP Dev, Siemens, and Webuild—is deli…",0.0
5640823828,Principal Software Engineering Manager,Microsoft,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Principal Software Engineering Manager role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Principal Software Engineering Manager role at Microsoft Overview Are you passionate about distributed systems, massive scalability, and durability? Are you interested in solving the challenges of Cloud-scale Storage? If so, the Microsoft Azure Storage team is the perfect fit for you. Azure Storage is a foundational service in the Azure Cloud which pow…",0.0
5637273030,"Software Engineer, Back-end",Q-CTRL,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer, Back-end role with Q-CTRL based in Sydney, NSW, AU  Q-CTRL  Role Seniority - mid level, senior More about the Software Engineer, Back-end role at Q-CTRL About us Founded in 2017, Q-CTRL has grown to become the global leader in quantum. We’re using control to solve the hardest problems facing quantum technology, improving hardware performance and accelerating pathways to useful quantum computers and other technologies. As a product-led company, we bring together dive…",0.0
5637712447,"Senior IT Engineer, Okta",Airwallex,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior IT Engineer, Okta role with Airwallex based in Sydney, NSW, AU  Airwallex  Role Seniority - senior More about the Senior IT Engineer, Okta role at Airwallex About Airwallex Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 150,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrated solutions to m…",0.0
5637296972,Senior Full Stack Engineer,Sitemate,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Full Stack Engineer role with Sitemate based in Sydney, NSW, AU  Sitemate  Role Seniority - senior More about the Senior Full Stack Engineer role at Sitemate Thanks for stopping by and learning more about this role at Sitemate! ✨️ We’d love to hear from you ‍‍‍‍ Brief Overview Of This Role We are looking for a senior full-stack software engineer to join our supportive and collaborative engineering team. We have multiple roles open, including junior and mid-level full-stack engi…",0.0
5637235859,Staff Embedded Software Engineer,Q-CTRL,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Staff Embedded Software Engineer role with Q-CTRL based in Sydney, NSW, AU  Q-CTRL  Role Seniority - mid level More about the Staff Embedded Software Engineer role at Q-CTRL About the team The Sensing Engineering team at Q-CTRL transforms quantum research into deployable technologies that address real-world problems. We design, build, and field-validate an array of quantum sensors that support our key products, including Ironestone Opal - our solution for GPS-denied navigation. You do…",0.0
5637296921,Senior Full Stack Engineer,Tracksuit,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Full Stack Engineer role with Tracksuit based in Sydney, NSW, AU  Tracksuit  Role Seniority - senior More about the Senior Full Stack Engineer role at Tracksuit We are committed to promoting a diverse and inclusive workplace - a place where we can each be ourselves and do the best work of our lives. At Tracksuit we consider a unique perspective, diverse experience and a growth mindset to be of greater value than ticking every box on an JD. If you think you have what it takes bu…",0.0
5637144334,"Commercial Engineering Lead, NPI",Anduril Industries,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Commercial Engineering Lead, NPI role with Anduril Industries based in Sydney, NSW, AU  Anduril Industries  Role Seniority - mid level More about the Commercial Engineering Lead, NPI role at Anduril Industries Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Andur…",0.0
5637185298,Senior Site Reliability Engineer,Anduril Industries,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Site Reliability Engineer role with Anduril Industries based in Sydney, NSW, AU  Anduril Industries  Role Seniority - senior More about the Senior Site Reliability Engineer role at Anduril Industries Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Anduril …",0.0
5637761472,Senior Security Engineer - Sydney,SafetyCulture,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Security Engineer - Sydney role with SafetyCulture based in Sydney, NSW, AU  SafetyCulture  Role Seniority - senior More about the Senior Security Engineer - Sydney role at SafetyCulture Why join us? We’re a global tech company, just not the kind you’re picturing. Sure, we’ve got catered lunches, team events, cool merch, and yes dogs in the office. But that’s not why people join. Our team of nearly a thousand people wakes up every day to make our product and our customers’ live…",0.0
5637740247,Pre-Sales Solutions Engineer,Schneider Electric,"North Ryde, Ryde Area",,,2026-02-20,Engineering Jobs,"This is a Pre-Sales Solutions Engineer role with Schneider Electric based in Macquarie Park, NSW, AU  Schneider Electric  Role Seniority - mid level More about the Pre-Sales Solutions Engineer role at Schneider Electric Grow Your Career: Pre-Sales Solutions Engineer – Data Centre & Critical Environments Ready to take your technical expertise to the next level? This is your chance to shape the future of data centres and work on projects that power critical environments across Australia. As a Pre…",0.0
5637150689,Senior AWS Data Engineer,ASX,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior AWS Data Engineer role with ASX based in Sydney, NSW, AU  ASX  Role Seniority - senior More about the Senior AWS Data Engineer role at ASX ASX: Powering Australia's financial markets Why join the ASX? When you join ASX, you’re joining a company with a strong purpose – to power a stronger economic future by enabling a fair and dynamic marketplace for all. In your new role, you’ll be part of a leading global securities exchange with a strong brand. We are known for being a truste…",0.0
5637233444,Senior Software Engineer - AFD,Microsoft,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer - AFD role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Senior Software Engineer - AFD role at Microsoft Overview Are you passionate about building large-scale, high-performance distributed systems that power the intelligent edge of the Internet? Do you thrive on tackling challenging technical problems and delivering features that millions of customers rely on every day? The Azure Front Door (AFD) service is a glob…",0.0
5637348084,Senior Solutions Engineer | DX,Atlassian,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Senior Solutions Engineer | DX role with Atlassian based in Barangaroo, NSW, AU  Atlassian  Role Seniority - senior More about the Senior Solutions Engineer | DX role at Atlassian Before we jump into the responsibilities of the role. No matter what you come in knowing, you’ll be learning new things all the time and the Atlassian team will be there to support your growth.  Please consider applying even if you don't meet 100% of what’s outlined  Key Responsibilities Key Strengths A Fina…",0.0
5637163437,Associate GTM Operations Engineer,Immutable,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Associate GTM Operations Engineer role with Immutable based in Sydney, NSW, AU  Immutable  Role Seniority - junior More about the Associate GTM Operations Engineer role at Immutable About Us  Immutable is a global technology company, powering the leading platform for building games on Ethereum. We are on a mission to build the future of gaming by redefining how games are played and discovered. Founded in 2018, Immutable is one of the fastest Australian companies to hit unicorn status,…",0.0
5637296919,Mobile Engineer – React Native,Lendi Group,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Mobile Engineer – React Native role with Lendi Group based in Sydney, NSW, AU  Lendi Group  Role Seniority - mid level More about the Mobile Engineer – React Native role at Lendi Group Company Description Lendi Group is a market-leading digital platform business focused on transforming the home loan industry. It operates the country’s 1 retail mortgage broker – the iconic Aussie Home Loans franchise – and the Australia’s 1 digital mortgage brand, Lendi. Together, with its national net…",0.0
5637163477,"Software Engineer II, Yield",Airwallex,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Software Engineer II, Yield role with Airwallex based in Sydney, NSW, AU  Airwallex  Role Seniority - mid level More about the Software Engineer II, Yield role at Airwallex About Airwallex Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 200,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrated solut…",0.0
5637214385,Software Engineer II - AFD,Microsoft,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer II - AFD role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - mid level More about the Software Engineer II - AFD role at Microsoft Overview Are you passionate about building large-scale, high-performance distributed systems that power the intelligent edge of the Internet? Do you enjoy solving complex technical challenges on a global scale and want to work on systems that millions of customers depend on every single day? Azure Front Door (AFD) is…",0.0
5637144416,Senior Software Engineer I,Eucalyptus,"New South Wales, Australia",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer I role with Eucalyptus based in NSW, AU  Eucalyptus  Role Seniority - senior More about the Senior Software Engineer I role at Eucalyptus About Euc We’re making good health last a lifetime More than 1 billion people globally live with obesity — a major leading indicator of many preventable chronic diseases such as diabetes and heart disease. Eucalyptus (or 'Euc' for short) is the company behind Juniper , one of the world’s largest weight management programs co…",0.0
5637383947,Staff Application Security Engineer,Heidi Health,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Staff Application Security Engineer role with Heidi Health based in Sydney, NSW, AU  Heidi Health  Role Seniority - senior, director More about the Staff Application Security Engineer role at Heidi Health Who We Are Healthcare needs a better rhythm: one that keeps care continuous and deeply human. Heidi is building an AI Care Partner that works alongside clinicians to make that possible. We’re a team of doctors, engineers, designers, researchers, and creatives building tools that help…",0.0
5637670243,Senior Software Engineer - Yield,Airwallex,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer - Yield role with Airwallex based in Sydney, NSW, AU  Airwallex  Role Seniority - senior More about the Senior Software Engineer - Yield role at Airwallex About Airwallex Airwallex is the only unified payments and financial platform for global businesses. Powered by our unique combination of proprietary infrastructure and software, we empower over 150,000 businesses worldwide – including Brex, Rippling, Navan, Qantas, SHEIN and many more – with fully integrate…",0.0
5637214299,Senior Data Analytics Engineer,hipages Group,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Senior Data Analytics Engineer role with hipages Group based in Sydney, NSW, AU  hipages Group  Role Seniority - senior More about the Senior Data Analytics Engineer role at hipages Group We’re hipages, Australia’s 1 digital platform connecting homeowners with trusted tradies. As an ASX-listed tech company, we're on a mission to transform the trade industry and improve lives. With teams across Australia, New Zealand, the Philippines and Vietnam, we work as one team with a shared purpo…",0.0
5637233451,Mobile Full Stack Engineer,Sitemate,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Mobile Full Stack Engineer role with Sitemate based in Sydney, NSW, AU  Sitemate  Role Seniority - mid level More about the Mobile Full Stack Engineer role at Sitemate Thanks for stopping by and learning more about this role at Sitemate! ✨️ We’d love to hear from you ‍‍‍‍ Brief Overview Of This Role We are looking for a mobile/full-stack software engineer to join our supportive and collaborative engineering team. This role would be great for you if you are looking for more technical a…",0.0
5637761223,Staff Infrastructure Security Engineer,Heidi Health,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Staff Infrastructure Security Engineer role with Heidi Health based in Sydney, NSW, AU  Heidi Health  Role Seniority - senior, director More about the Staff Infrastructure Security Engineer role at Heidi Health Who We Are Healthcare needs a better rhythm: one that keeps care continuous and deeply human. Heidi is building an AI Care Partner that works alongside clinicians to make that possible. We’re a team of doctors, engineers, designers, researchers, and creatives building tools tha…",0.0
5637214443,Software Engineer - Developer Experience,Optiver,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer - Developer Experience role with Optiver based in Sydney, NSW, AU  Optiver  Role Seniority - mid level More about the Software Engineer - Developer Experience role at Optiver Who we are Optiver is a global market maker founded in Amsterdam, with offices in London, Chicago, Austin, New York, Sydney, Shanghai, Hong Kong, Singapore, Taipei and Mumbai. Established in 1986, today we are a leading liquidity provider, with close to 2,000 employees in offices around the worl…",0.0
5637145474,AI Engineering Sr Manager,Accenture,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a AI Engineering Sr Manager role with Accenture based in Barangaroo, NSW, AU  Accenture  Role Seniority - senior More about the AI Engineering Sr Manager role at Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security. Find out more about us at accenture.com . Role Overview: We are seeking an experienced and forward-thinking Principal AI Engineer to lead the design, development, and deployment of cutting-edge AI solutions fo…",0.0
5637278236,Senior Cloud Platform Engineer,Q-CTRL,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Cloud Platform Engineer role with Q-CTRL based in Sydney, NSW, AU  Q-CTRL  Role Seniority - senior More about the Senior Cloud Platform Engineer role at Q-CTRL About us Founded in 2017, Q-CTRL has grown to become the global leader in quantum. We’re using control to solve the hardest problems facing quantum technology, improving hardware performance and accelerating pathways to useful quantum computers and other technologies. As a product-led company, we bring together diverse t…",0.0
5637347808,Senior Hosting Engineer in Sydney,Wisetech Global,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Hosting Engineer in Sydney role with Wisetech Global based in Sydney, NSW, AU  Wisetech Global  Role Seniority - senior More about the Senior Hosting Engineer in Sydney role at Wisetech Global WiseTech Global is a world-leading software company building software for the global logistics industry. We are united in our mission to create breakthrough products that enable and empower those who own and operate the world's supply chains. More than 18,000 logistics organizations use o…",0.0
5637735035,Senior Infrastructure Engineer - Acquisitions,Wisetech Global,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Infrastructure Engineer - Acquisitions role with Wisetech Global based in Sydney, NSW, AU  Wisetech Global  Role Seniority - senior More about the Senior Infrastructure Engineer - Acquisitions role at Wisetech Global Level up your career and revolutionize the world of logistics with WiseTech Global! WiseTech Global is a world-leading software company building software for the global logistics industry. We are united in our mission to create breakthrough products that enable and…",0.0
5637191387,Software Engineer II - Identity,The Trade Desk,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Software Engineer II - Identity role with The Trade Desk based in Sydney, NSW, AU  The Trade Desk  Role Seniority - mid level More about the Software Engineer II - Identity role at The Trade Desk What We Do The Identity team’s mission is to help advertisers reach audiences and measure campaign outcomes across omnichannel marketing strategies. We develop industry‑leading cross‑device graphs by leveraging identity signals from petabytes of data and applying these signals in real time ac…",0.0
5637249607,Senior Site Reliability Engineer,Heidi Health,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Site Reliability Engineer role with Heidi Health based in Sydney, NSW, AU  Heidi Health  Role Seniority - mid level, senior More about the Senior Site Reliability Engineer role at Heidi Health Who We Are Healthcare needs a better rhythm: one that keeps care continuous and deeply human. Heidi is building an AI Care Partner that works alongside clinicians to make that possible. We’re a team of doctors, engineers, designers, researchers, and creatives building tools that help clin…",0.0
